Place Name,CSOED,PD,LUX
"076 Athleague West, Co. Roscommon",30076,23.5,-13.49915897
"077 Ballygarden, Co. Roscommon",30077,12.4,-13.888831796
"078 Bumlin, Co. Roscommon",30078,19.7,-13.632560478
"079 Cams, Co. Roscommon",30079,19.6,-13.636071044
"080 Cloonfinlough, Co. Roscommon",30080,10,-13.97308538
"081 Cloontuskert, Co. Roscommon",30081,52.4,-12.484605396
"082 Cloonygormican, Co. Roscommon",30082,16.7,-13.737877458
"083 Cloonyquin, Co. Roscommon",30083,12.8,-13.874789532
"084 Creeve, Co. Roscommon",30084,12.7,-13.878300098
"085 Cregga, Co. Roscommon",30085,10.8,-13.945000852
"086 Drumdaff, Co. Roscommon",30086,21.7,-13.562349158
"087 Dunamon, Co. Roscommon",30087,16.2,-13.755430288
"088 Elia, Co. Roscommon",30088,14.9,-13.801067646
"089 Elphin, Co. Roscommon",30089,51.1,-12.530242754
"090 Fuerty, Co. Roscommon",30090,22.5,-13.53426463
"091 Kilbride North, Co. Roscommon",30091,20.1,-13.618518214
"092 Kilbride South, Co. Roscommon",30092,14.3,-13.822131042
"093 Kilgefin, Co. Roscommon",30093,15.1,-13.794046514
"094 Kilglass North, Co. Roscommon",30094,19.2,-13.650113308
"095 Kilglass South, Co. Roscommon",30095,13,-13.8677684
"096 Killavackan, Co. Roscommon",30096,15.2,-13.790535948
"097 Killukin, Co. Roscommon",30097,11.8,-13.909895192
"098 Kilteevan, Co. Roscommon",30098,18.8,-13.664155572
"099 Lackan, Co. Roscommon",30099,15.8,-13.769472552
"100 Lismaha, Co. Roscommon",30100,14.5,-13.81510991
"101 Lissonuffy, Co. Roscommon",30101,6.2,-14.106486888
"102 Mote, Co. Roscommon",30102,30.1,-13.267461614
"103 Ogulla, Co. Roscommon",30103,17.4,-13.713303496
"104 Roosky, Co. Roscommon",30104,38.2,-12.983105768
"105 Roscommon Rural, Co. Roscommon",30105,110.5,-10.44496655
"106 Roscommon Urban, Co. Roscommon",30106,1150,26.04736702
"107 Rosmoylan, Co. Roscommon",30107,8.9,-14.011701606
"108 Rossmore, Co. Roscommon",30108,9.5,-13.99063821
"109 Scregg, Co. Roscommon",30109,27.9,-13.344694066
"110 Strokestown, Co. Roscommon",30110,58.3,-12.277482002
"111 Termonbarry, Co. Roscommon",30111,49.4,-12.589922376
"112 Tulsk, Co. Roscommon",30112,17.1,-13.723835194
"001 Sligo East, Co. Sligo",31001,1909.3,52.703094658
"002 Sligo North, Co. Sligo",31002,1127.2,25.246957972
"003 Sligo West, Co. Sligo",31003,1351.9,33.135199774
"004 Aghanagh, Co. Sligo",31004,15.3,-13.787025382
"005 Ballynashee, Co. Sligo",31005,12,-13.90287406
"006 Coolavin, Co. Sligo",31006,16,-13.76245142
"007 Cuilmore, Co. Sligo",31007,18.7,-13.667666138
"008 Drumrat, Co. Sligo",31008,24.2,-13.474585008
"009 Kilfree, Co. Sligo",31009,31.3,-13.225334822
"010 Killadoon, Co. Sligo",31010,13.9,-13.836173306
"011 Killaraght, Co. Sligo",31011,12.4,-13.888831796
"012 Kilmactranny, Co. Sligo",31012,13.2,-13.860747268
"013 Kilshalvy, Co. Sligo",31013,14.1,-13.829152174
"014 Shancough, Co. Sligo",31014,6.3,-14.102976322
"015 Templevanny, Co. Sligo",31015,9.7,-13.983617078
"016 Toomour, Co. Sligo",31016,14,-13.83266274
"017 Aughris, Co. Sligo",31017,17.5,-13.70979293
"018 Buncrowey, Co. Sligo",31018,11.3,-13.927448022
"019 Castleconor East, Co. Sligo",31019,7.5,-14.06084953
"020 Castleconor West, Co. Sligo",31020,27.6,-13.355225764
"021 Dromard East, Co. Sligo",31021,12.9,-13.871278966
"022 Dromard West, Co. Sligo",31022,13.2,-13.860747268
"023 Dromore, Co. Sligo",31023,39,-12.95502124
"024 Easky East, Co. Sligo",31024,30.4,-13.256929916
"025 Easky West, Co. Sligo",31025,24.3,-13.471074442
"026 Kilglass, Co. Sligo",31026,68.2,-11.929935968
"028 Rathmacurkey, Co. Sligo",31028,17.9,-13.695750666
"029 Skreen, Co. Sligo",31029,5.5,-14.13106085
"030 Templeboy North, Co. Sligo",31030,23.9,-13.485116706
"031 Templeboy South / Mullagheruse, Co. Sligo",31031/31027,6.5,-14.09595519
"032 Toberpatrick East, Co. Sligo",31032,20.3,-13.611497082
"033 Toberpatrick West, Co. Sligo",31033,23.3,-13.506180102
"034 Ballintogher East, Co. Sligo",31034,29.5,-13.28852501
"035 Ballintogher West, Co. Sligo",31035,20,-13.62202878
"036 Ballymote, Co. Sligo",31036,83.7,-11.385798238
"037 Ballynakill, Co. Sligo",31037,23.9,-13.485116706
"038 Ballysadare East, Co. Sligo",31038,90.9,-11.133037486
"039 Ballysadare West, Co. Sligo",31039,18,-13.6922401
"040 Bricklieve, Co. Sligo",31040,15.8,-13.769472552
"041 Calry, Co. Sligo",31041,45.8,-12.716302752
"042 Carney, Co. Sligo",31042,30.7,-13.246398218
"043 Carrickbanagher, Co. Sligo",31043,36.2,-13.053317088
"044 Cliffony North, Co. Sligo",31044,46.7,-12.684707658
"045 Cliffony South, Co. Sligo",31045,29.3,-13.295546142
"046 Collooney, Co. Sligo",31046,105.9,-10.606452586
"047 Drumcliff East, Co. Sligo",31047,52,-12.49864766
"048 Drumcliff West, Co. Sligo",31048,130.1,-9.756895614
"049 Drumcolumb, Co. Sligo",31049,12.4,-13.888831796
"050 Drumfin, Co. Sligo",31050,21.6,-13.565859724
"051 Glencar, Co. Sligo",31051,17.4,-13.713303496
"052 Kilmacowen, Co. Sligo",31052,90.8,-11.136548052
"053 Knockaree, Co. Sligo",31053,156.2,-8.840637888
"054 Lakeview, Co. Sligo",31054,26.1,-13.407884254
"055 Lisconny, Co. Sligo",31055,24.9,-13.450011046
"056 Lissadill East, Co. Sligo",31056,50.1,-12.565348414
"057 Lissadill North, Co. Sligo",31057,76.4,-11.642069556
"058 Lissadill West, Co. Sligo",31058,36.8,-13.032253692
"059 Riverstown, Co. Sligo",31059,37.6,-13.004169164
"060 Rossinver East, Co. Sligo",31060,5.8,-14.120529152
"061 Rossinver West, Co. Sligo",31061,12.7,-13.878300098
"062 Achonry East, Co. Sligo",31062,19.4,-13.643092176
"063 Achonry West, Co. Sligo",31063,24.2,-13.474585008
"064 Aclare, Co. Sligo",31064,10.5,-13.95553255
"065 Annagh, Co. Sligo",31065,14.8,-13.804578212
"066 Banada, Co. Sligo",31066,16.4,-13.748409156
"067 Branchfield / Carrownaskeagh, Co. Sligo",31067/31069,8.6,-14.022233304
"068 Breencorragh, Co. Sligo",31068,3.1,-14.215314434
"070 Cartron, Co. Sligo",31070,10.4,-13.959043116
"072 Cloonoghill, Co. Sligo",31072,20.1,-13.618518214
"073 Coolaney, Co. Sligo",31073,56.9,-12.326629926
"074 Glendarragh, Co. Sligo",31074,5.6,-14.127550284
"075 Kilmacteige, Co. Sligo",31075,7.5,-14.06084953
"076 Kilturra, Co. Sligo",31076,14,-13.83266274
"077 Leitrim, Co. Sligo",31077,14.4,-13.818620476
"078 Loughill / Cloonacool, Co. Sligo",31078/31071,13,-13.8677684
"079 Owenmore, Co. Sligo",31079,8.3,-14.032765002
"080 Streamstown, Co. Sligo",31080,14,-13.83266274
"081 Temple, Co. Sligo",31081,26.3,-13.400863122
"082 Tobercurry, Co. Sligo",31082,75.6,-11.670154084
"001 Cavan Urban, Co. Cavan",32001,1894.8,52.194062588
"002 Bailieborough, Co. Cavan",32002,88.3,-11.224312202
"003 Carnagarve, Co. Cavan",32003,26.5,-13.39384199
"004 Crossbane, Co. Cavan",32004,29.5,-13.28852501
"005 Drumanespick, Co. Cavan",32005,30.1,-13.267461614
"006 Enniskeen, Co. Cavan",32006,24.1,-13.478095574
"007 Killinkere, Co. Cavan",32007,20.3,-13.611497082
"008 Kingscourt, Co. Cavan",32008,171.8,-8.292989592
"009 Lisagoan, Co. Cavan",32009,28.3,-13.330651802
"010 Mullagh, Co. Cavan",32010,93.2,-11.052294468
"011 Shercock, Co. Cavan",32011,56.7,-12.333651058
"012 Skeagh, Co. Cavan",32012,19.1,-13.653623874
"013 Taghart, Co. Cavan",32013,28.9,-13.309588406
"014 Termon, Co. Cavan",32014,28,-13.3411835
"015 Ballyconnell, Co. Cavan",32015,56.8,-12.330140492
"016 Ballymagauran, Co. Cavan",32016,16.6,-13.741388024
"017 Bawnboy, Co. Cavan",32017,20.9,-13.590433686
"019 Bilberry, Co. Cavan",32019,14,-13.83266274
"020 Carn, Co. Cavan",32020,18.5,-13.67468727
"021 Diamond, Co. Cavan",32021,15.5,-13.78000425
"022 Doogary, Co. Cavan",32022,15.3,-13.787025382
"023 Kinawley, Co. Cavan",32023,4.7,-14.159145378
"024 Lissanover, Co. Cavan",32024,17.8,-13.699261232
"025 Pedara Vohers / Tircahan, Co. Cavan",32025/32028,14,-13.83266274
"026 Swanlinbar, Co. Cavan",32026,24.9,-13.450011046
"027 Templeport / Benbrack, Co. Cavan",32027/32018,16.5,-13.74489859
"029 Ballyjamesduff, Co. Cavan",32029,153,-8.952976
"030 Castlerahan, Co. Cavan",32030,32.2,-13.193739728
"031 Kilbride, Co. Cavan",32031,33.7,-13.141081238
"032 Lurgan, Co. Cavan",32032,43.9,-12.783003506
"033 Munterconnaught, Co. Cavan",32033,43.1,-12.811088034
"034 Virginia, Co. Cavan",32034,89.3,-11.189206542
"035 Ardue, Co. Cavan",32035,36.9,-13.028743126
"036 Arvagh, Co. Cavan",32036,34.1,-13.127038974
"037 Ashfield, Co. Cavan",32037,20.9,-13.590433686
"038 Ballintemple, Co. Cavan",32038,26.2,-13.404373688
"039 Ballyhaise, Co. Cavan",32039,60.8,-12.189717852
"040 Ballymachugh, Co. Cavan",32040,28.5,-13.32363067
"041 Bellananagh, Co. Cavan",32041,102.7,-10.718790698
"042 Belturbet Urban, Co. Cavan",32042,348.3,-2.096840602
"043 Bruce Hall, Co. Cavan",32043,22.6,-13.530754064
"044 Butler's Bridge, Co. Cavan",32044,62.8,-12.119506532
"045 Canningstown, Co. Cavan",32045,22.5,-13.53426463
"046 Carrafin, Co. Cavan",32046,20,-13.62202878
"047 Castlesaunderson, Co. Cavan",32047,17.1,-13.723835194
"048 Cavan Rural, Co. Cavan",32048,239.4,-5.919846976
"049 Clonervy, Co. Cavan",32049,47.9,-12.642580866
"050 Cootehill Rural, Co. Cavan",32050,32,-13.20076086
"051 Cootehill Urban, Co. Cavan",32051,881.7,16.628518442
"052 Corr, Co. Cavan",32052,24.4,-13.467563876
"053 Corraneary, Co. Cavan",32053,19.1,-13.653623874
"054 Crossdoney, Co. Cavan",32054,25,-13.44650048
"055 Crosskeys, Co. Cavan",32055,36.1,-13.056827654
"056 Cuttragh, Co. Cavan",32056,33.3,-13.155123502
"057 Denn, Co. Cavan",32057,34.4,-13.116507276
"058 Derrin, Co. Cavan",32058,29.5,-13.28852501
"059 Drumcarban, Co. Cavan",32059,32.8,-13.172676332
"060 Drumcarn, Co. Cavan",32060,21.1,-13.583412554
"061 Drung, Co. Cavan",32061,23.5,-13.49915897
"062 Graddum, Co. Cavan",32062,26.5,-13.39384199
"063 Grilly, Co. Cavan",32063,26.7,-13.386820858
"064 Kilconny, Co. Cavan",32064,34,-13.13054954
"065 Kill, Co. Cavan",32065,25.6,-13.425437084
"066 Killashandra, Co. Cavan",32066,41.2,-12.877788788
"067 Killykeen, Co. Cavan",32067,25.4,-13.432458216
"068 Kilnaleck, Co. Cavan",32068,53.8,-12.435457472
"069 Knappagh, Co. Cavan",32069,20.9,-13.590433686
"070 Larah North, Co. Cavan",32070,20.7,-13.597454818
"071 Larah South, Co. Cavan",32071,23.4,-13.502669536
"072 Milltown, Co. Cavan",32072,19.4,-13.643092176
"073 Moynehall, Co. Cavan",32073,74.4,-11.712280876
"074 Rakenny, Co. Cavan",32074,19.9,-13.625539346
"075 Redhill, Co. Cavan",32075,26.4,-13.397352556
"076 Springfield, Co. Cavan",32076,9.1,-14.004680474
"077 Stradone, Co. Cavan",32077,29.9,-13.274482746
"078 Tullyvin East, Co. Cavan",32078,21.6,-13.565859724
"079 Tullyvin West, Co. Cavan",32079,16.4,-13.748409156
"080 Waterloo, Co. Cavan",32080,26.9,-13.379799726
"081 Derrylahan, Co. Cavan",32081,4.5,-14.16616651
"083 Dowra, Co. Cavan",32083,6.9,-14.081912926
"084 Dunmakeever / Derrynananta, Co. Cavan",32084/32082,5.8,-14.120529152
"085 Eskey, Co. Cavan",32085,20.2,-13.615007648
"086 Killinagh / Teebane, Co. Cavan",32086/32087,8.2,-14.036275568
"088 Tuam, Co. Cavan",32088,13.9,-13.836173306
"089 Drumlumman, Co. Cavan",32089,33.8,-13.137570672
"090 Kilcogy, Co. Cavan",32090,24.2,-13.474585008
"091 Kilgolagh, Co. Cavan",32091,20.3,-13.611497082
"092 Loughdawan, Co. Cavan",32092,25.3,-13.435968782
"093 Scrabby, Co. Cavan",32093,37.3,-13.014700862
"001 Buncrana Urban, Co. Donegal",33001,735,11.47851812
"002 Bundoran Urban, Co. Donegal",33002,441.4,1.171496344
"003 Letterkenny Urban, Co. Donegal",33003,1383.3,34.237517498
"004 Ballintra, Co. Donegal",33004,24.7,-13.457032178
"005 Ballyshannon Rural, Co. Donegal",33005,44.4,-12.765450676
"006 Ballyshannon Urban, Co. Donegal",33006,599.9,6.735743454
"007 Bundoran Rural, Co. Donegal",33007,45.6,-12.723323884
"008 Carrickboy, Co. Donegal",33008,27.1,-13.372778594
"009 Cavangarden, Co. Donegal",33009,13.2,-13.860747268
"010 Cliff, Co. Donegal",33010,12.1,-13.899363494
"011 Ballintra, Co. Donegal",33011,17.1,-13.723835194
"012 An Bhinn Bh�n, Co. Donegal",33012,3.6,-14.197761604
"013 Bonnyglen, Co. Donegal",33013,17.1,-13.723835194
"014 Clogher, Co. Donegal",33014,24.5,-13.46405331
"015 Corkermore, Co. Donegal",33015,12.2,-13.895852928
"016 Donegal, Co. Donegal",33016,128.7,-9.806043538
"017 Dunkineely, Co. Donegal",33017,42.5,-12.83215143
"018 Eanymore, Co. Donegal",33018,18.7,-13.667666138
"019 Grousehall, Co. Donegal",33019,3,-14.218825
"020 Haugh, Co. Donegal",33020,14.4,-13.818620476
"021 Inver, Co. Donegal",33021,31.6,-13.214803124
"022 Laghy, Co. Donegal",33022,18.7,-13.667666138
"023 Loch Iascaigh, Co. Donegal",33023,5.7,-14.124039718
"024 Pettigoe, Co. Donegal",33024,8.8,-14.015212172
"025 Tantallon, Co. Donegal",33025,54.9,-12.396841246
"026 Tawnawully, Co. Donegal",33026,10.2,-13.966064248
"027 Templecarn, Co. Donegal",33027,1.7,-14.264462358
"028 Tullynaught, Co. Donegal",33028,17.4,-13.713303496
"029 Ards, Co. Donegal",33029,34.5,-13.11299671
"030 Cr�och na Sm�ar, Co. Donegal",33030,8.4,-14.029254436
"031 An Craoslach, Co. Donegal",33031,34.5,-13.11299671
"032 Na Croisbheala�, Co. Donegal",33032,21.2,-13.579901988
"033 Caisle�n na dTuath, Co. Donegal",33033,16.2,-13.755430288
"034 D�n Fionnachaidh, Co. Donegal",33034,23.9,-13.485116706
"035 D�n L�iche, Co. Donegal",33035,7.8,-14.050317832
"036 Gort an Choirce, Co. Donegal",33036,30.5,-13.25341935
"037 Machaire Chlochair, Co. Donegal",33037,28.9,-13.309588406
"038 M�n an Chladaigh, Co. Donegal",33038,31.8,-13.207781992
"039 Anagaire, Co. Donegal",33039,58.7,-12.263439738
"040 �rainn Mh�r, Co. Donegal",33040,26.2,-13.404373688
"041 Ard an R�tha, Co. Donegal",33041,32.5,-13.18320803
"042 Cr� Bheithe, Co. Donegal",33042,4.2,-14.176698208
"043 Cr� Chaorach, Co. Donegal",33043,3.2,-14.211803868
"044 Crownarad, Co. Donegal",33044,19.8,-13.629049912
"045 Dawros, Co. Donegal",33045,17.7,-13.702771798
"046 An D�choraidh, Co. Donegal",33046,2.1,-14.250420094
"047 An Cloch�n Liath, Co. Donegal",33047,55.8,-12.365246152
"048 Baile na Finne, Co. Donegal",33048,8.7,-14.018722738
"049 Gleann Cholm Cille, Co. Donegal",33049,16.7,-13.737877458
"050 Gleann Gheis, Co. Donegal",33050,17.2,-13.720324628
"051 Gleann L�ith�n, Co. Donegal",33051,1.9,-14.257441226
"052 Na Gleannta, Co. Donegal",33052,17.7,-13.702771798
"053 An Ghrafaidh, Co. Donegal",33053,2,-14.25393066
"054 Inis Caoil, Co. Donegal",33054,2,-14.25393066
"055 Cill Charthaigh, Co. Donegal",33055,41.4,-12.870767656
"056 Cill Ghabhlaigh, Co. Donegal",33056,6.5,-14.09595519
"057 Killybegs, Co. Donegal",33057,76.9,-11.624516726
"058 An Leargaidh Mh�r, Co. Donegal",33058,25,-13.44650048
"059 Leitir Mhic an Bhaird, Co. Donegal",33059,16.7,-13.737877458
"060 Maas, Co. Donegal",33060,10.5,-13.95553255
"061 An Machaire, Co. Donegal",33061,18.4,-13.678197836
"062 M�lainn Bhig, Co. Donegal",33062,11.3,-13.927448022
"063 Maol Mos�g, Co. Donegal",33063,9.2,-14.001169908
"064 Inis Mhic an Doirn, Co. Donegal",33064,42.9,-12.818109166
"065 Tieveskeelta, Co. Donegal",33065,5.8,-14.120529152
"066 Ardmalin, Co. Donegal",33066,24.7,-13.457032178
"067 Ballyliffin, Co. Donegal",33067,43.4,-12.800556336
"068 Birdstown, Co. Donegal",33068,55,-12.39333068
"069 Buncrana Rural, Co. Donegal",33069,127.5,-9.84817033
"070 Burt, Co. Donegal",33070,34.7,-13.105975578
"071 Carndonagh, Co. Donegal",33071,58.9,-12.256418606
"072 Carthage, Co. Donegal",33072,36.1,-13.056827654
"073 Castlecary, Co. Donegal",33073,34.4,-13.116507276
"074 Castleforward, Co. Donegal",33074,60.9,-12.186207286
"075 Culdaff, Co. Donegal",33075,36.4,-13.046295956
"076 Desertegny, Co. Donegal",33076,23.4,-13.502669536
"077 Dunaff, Co. Donegal",33077,25.4,-13.432458216
"078 Fahan, Co. Donegal",33078,57.7,-12.298545398
"079 Glennagannon, Co. Donegal",33079,35.8,-13.067359352
"080 Gleneely, Co. Donegal",33080,20.4,-13.607986516
"081 Glentogher, Co. Donegal",33081,28.7,-13.316609538
"082 Greencastle, Co. Donegal",33082,30.1,-13.267461614
"083 Illies, Co. Donegal",33083,18.1,-13.688729534
"084 Inch Island, Co. Donegal",33084,35.3,-13.084912182
"085 Kilderry, Co. Donegal",33085,68,-11.9369571
"086 Killea, Co. Donegal",33086,58.9,-12.256418606
"087 Malin, Co. Donegal",33087,24,-13.48160614
"088 Mintiaghs, Co. Donegal",33088,28.8,-13.313098972
"089 Moville, Co. Donegal",33089,129.7,-9.770937878
"090 Newtown Cunningham, Co. Donegal",33090,49.9,-12.572369546
"091 Redcastle, Co. Donegal",33091,32.1,-13.197250294
"092 Straid, Co. Donegal",33092,36.8,-13.032253692
"093 Three Trees, Co. Donegal",33093,23.9,-13.485116706
"094 Turmone, Co. Donegal",33094,11.5,-13.92042689
"095 Whitecastle, Co. Donegal",33095,34.7,-13.105975578
"096 Ballymacool (Part Rural), Co. Donegal",33096,126.5,-9.88327599
"097 Castlewray (Part Rural), Co. Donegal",33097,161,-8.67213072
"098 M�n an L�b�in, Co. Donegal",33098,5.9,-14.117018586
"099 Corravaddy (Part Rural), Co. Donegal",33099,68.7,-11.912383138
"100 Edenacarnan (Part Rural), Co. Donegal",33100,61.1,-12.179186154
"101 Gart�n, Co. Donegal",33101,3.1,-14.215314434
"102 Gortnavern, Co. Donegal",33102,94.6,-11.003146544
"103 Killymasny, Co. Donegal",33103,20.3,-13.611497082
"104 Kincraigy, Co. Donegal",33104,33,-13.1656552
"105 Letterkenny Rural (Part Rural), Co. Donegal",33105,880.4,16.582881084
"106 Magheraboy (Part Rural), Co. Donegal",33106,62.4,-12.133548796
"107 Manorcunningham, Co. Donegal",33107,73.3,-11.750897102
"108 Su� Corr, Co. Donegal",33108,3.9,-14.187229906
"109 Templedouglas, Co. Donegal",33109,26.9,-13.379799726
"110 Ballyarr, Co. Donegal",33110,43.5,-12.79704577
"111 Carraig Airt, Co. Donegal",33111,37,-13.02523256
"112 An Cheathr� Chaol, Co. Donegal",33112,29.6,-13.285014444
"113 Creamhghort, Co. Donegal",33113,21,-13.58692312
"114 F�naid Thuaidh, Co. Donegal",33114,17.3,-13.716814062
"115 F�naid Thiar, Co. Donegal",33115,16.6,-13.741388024
"116 Glen, Co. Donegal",33116,9.7,-13.983617078
"117 Glenalla, Co. Donegal",33117,21.2,-13.579901988
"118 Grianfort, Co. Donegal",33118,20,-13.62202878
"119 Killygarvan, Co. Donegal",33119,8.2,-14.036275568
"120 Kilmacrenan, Co. Donegal",33120,83.1,-11.406861634
"121 Cnoc Colbha, Co. Donegal",33121,16.1,-13.758940854
"122 Loch Caol, Co. Donegal",33122,13.5,-13.85021557
"123 Millford, Co. Donegal",33123,57.3,-12.312587662
"124 Rathmelton, Co. Donegal",33124,61.3,-12.172165022
"125 Rathmullan, Co. Donegal",33125,47.7,-12.649601998
"126 Ros Goill, Co. Donegal",33126,40,-12.91991558
"127 Rosnakill, Co. Donegal",33127,23.7,-13.492137838
"128 An Tearmann, Co. Donegal",33128,11.7,-13.913405758
"129 Allt na P�iste, Co. Donegal",33129,5.3,-14.138081982
"130 Castlefinn, Co. Donegal",33130,50.4,-12.554816716
"131 An Cloch�n, Co. Donegal",33131,10.3,-13.962553682
"132 Cloghard, Co. Donegal",33132,30.6,-13.249908784
"133 Clonleigh North, Co. Donegal",33133,51.9,-12.502158226
"134 Clonleigh South, Co. Donegal",33134,94.2,-11.017188808
"135 Convoy, Co. Donegal",33135,57.1,-12.319608794
"136 Dooish, Co. Donegal",33136,51.5,-12.51620049
"137 Feddyglass, Co. Donegal",33137,24.2,-13.474585008
"138 Figart, Co. Donegal",33138,55.3,-12.382798982
"139 Gleneely, Co. Donegal",33139,26.4,-13.397352556
"140 Goland, Co. Donegal",33140,8.9,-14.011701606
"141 Killygordon, Co. Donegal",33141,51.6,-12.512689924
"142 Knock, Co. Donegal",33142,74.6,-11.705259744
"143 Lettermore, Co. Donegal",33143,10.7,-13.948511418
"144 M�n Charraigeach, Co. Donegal",33144,4.2,-14.176698208
"145 Raphoe, Co. Donegal",33145,105.2,-10.631026548
"146 St. Johnstown, Co. Donegal",33146,62,-12.14759106
"147 Stranorlar, Co. Donegal",33147,110.6,-10.441455984
"148 Treantaghmucklagh, Co. Donegal",33148,31.3,-13.225334822
"149 Urney West, Co. Donegal",33149,31.7,-13.211292558
"001 Carrickmacross Urban, Co. Monaghan",34001,1479.2,37.604150292
"002 Castleblayney Urban, Co. Monaghan",34002,1171,26.78458588
"003 Clones Urban, Co. Monaghan",34003,1305.1,31.492254886
"004 Monaghan Urban, Co. Monaghan",34004,1282,30.68131414
"005 Ballymackney, Co. Monaghan",34005,61.9,-12.151101626
"006 Bocks, Co. Monaghan",34006,42.7,-12.825130298
"007 Carrickmacross Rural, Co. Monaghan",34007,194,-7.51364394
"008 Corracharra, Co. Monaghan",34008,25,-13.44650048
"009 Crossalare, Co. Monaghan",34009,48.5,-12.62151747
"010 Donaghmoyne, Co. Monaghan",34010,42.5,-12.83215143
"011 Drumboory, Co. Monaghan",34011,27.6,-13.355225764
"012 Drumcarrow, Co. Monaghan",34012,27.7,-13.351715198
"013 Drumgurra, Co. Monaghan",34013,33.7,-13.141081238
"014 Enagh, Co. Monaghan",34014,39.4,-12.940978976
"015 Inishkeen, Co. Monaghan",34015,52.3,-12.488115962
"016 Kilmurry, Co. Monaghan",34016,34.9,-13.098954446
"017 Kiltybegs, Co. Monaghan",34017,38.4,-12.976084636
"018 Loughfea, Co. Monaghan",34018,39.8,-12.926936712
"019 Raferagh, Co. Monaghan",34019,21.9,-13.555328026
"020 Annayalla, Co. Monaghan",34020,30.7,-13.246398218
"021 Ballybay Rural, Co. Monaghan",34021,83.8,-11.382287672
"022 Ballybay Urban, Co. Monaghan",34022,1196,27.66222738
"023 Bellatrain, Co. Monaghan",34023,25.9,-13.414905386
"024 Broomfield, Co. Monaghan",34024,40.9,-12.888320486
"025 Carrickaslane, Co. Monaghan",34025,33.2,-13.158634068
"026 Carrickatee, Co. Monaghan",34026,23.1,-13.513201234
"027 Castleblayney Rural (Part Rural), Co. Monaghan",34027,149.5,-9.07584581
"028 Church Hill, Co. Monaghan",34028,31.4,-13.221824256
"029 Creeve, Co. Monaghan",34029,25.4,-13.432458216
"030 Cremartin, Co. Monaghan",34030,45.7,-12.719813318
"031 Greagh, Co. Monaghan",34031,26.3,-13.400863122
"032 Laragh, Co. Monaghan",34032,39.5,-12.93746841
"033 Mullyash, Co. Monaghan",34033,16,-13.76245142
"034 Aghabog, Co. Monaghan",34034,16.5,-13.74489859
"035 Anny, Co. Monaghan",34035,18.8,-13.664155572
"036 Clones Rural (Part Rural), Co. Monaghan",34036,59,-12.25290804
"037 Cormeen, Co. Monaghan",34037,23.2,-13.509690668
